mask_id,gender,age,test_date,test_time,EI,SN,TF,JP,face_img
000000011252,male,18.0,2017-10-14,400,10,10,18,15,000000015527.png
000000004380,male,27.0,2017-10-14,33,11,13,13,11,000000036205.png
000000023088,male,18.0,2017-10-14,317,19,1,12,7,000000036447.png
000000000977,female,18.0,2017-10-14,601,14,18,17,14,000000014615.png
000000002653,female,27.0,2017-10-14,398,14,19,11,12,000000046526.png
000000023513,female,27.0,2017-10-14,29,11,13,13,11,000000039398.png
000000016154,female,27.0,2017-10-14,204,12,18,23,21,000000026248.png
000000000575,female,27.0,2017-10-14,378,9,12,6,10,000000054737.png
000000029329,female,27.0,2017-10-14,348,11,9,8,15,000000055209.png
000000054539,female,27.0,2017-10-14,476,6,13,3,13,000000033697.png
000000035167,male,27.0,2017-10-14,495,14,16,21,18,000000025133.png
000000020576,male,27.0,2017-10-14,256,11,6,3,2,000000034301.png
000000004445,male,27.0,2017-10-14,405,9,16,21,13,000000010292.png
000000006265,male,27.0,2017-10-14,469,3,24,21,11,000000009579.png
000000029254,female,27.0,2017-10-14,335,12,18,16,20,000000055965.png
000000017935,female,27.0,2017-10-14,1223,14,13,18,14,000000053433.png
000000024686,female,21.0,2017-10-15,329,7,18,22,22,000000045081.png
000000051469,female,27.0,2017-10-15,299,10,11,8,8,000000000121.png
000000012186,male,27.0,2017-10-15,36,12,13,12,11,000000030570.png
000000005948,male,27.0,2017-10-15,464,4,17,18,19,000000019984.png
000000016709,male,27.0,2017-10-15,241,6,15,13,10,000000012008.png
000000048864,female,27.0,2017-10-15,513,3,8,15,8,000000034463.png
000000007196,female,27.0,2017-10-15,494,11,23,10,20,000000046713.png
000000038734,female,27.0,2017-10-15,425,13,18,5,16,000000053799.png
000000050643,male,34.0,2017-10-15,378,10,18,17,18,000000014060.png
000000051228,female,27.0,2017-10-15,372,11,14,11,14,000000027636.png
000000015098,female,27.0,2017-10-15,310,12,14,14,13,000000026710.png
000000042765,male,27.0,2017-10-15,309,7,9,14,15,000000050206.png
000000001574,female,19.0,2017-10-15,484,9,14,6,19,000000043002.png
000000004679,female,27.0,2017-10-15,284,16,11,22,7,000000052492.png
000000005034,female,27.0,2017-10-15,347,9,9,11,18,000000000149.png
000000009428,male,27.0,2017-10-15,151,6,13,11,10,000000052440.png
000000019757,male,27.0,2017-10-15,266,6,12,21,18,000000052769.png
000000032205,female,27.0,2017-10-15,355,12,14,15,20,000000002943.png
000000005832,male,27.0,2017-10-16,33,11,13,13,11,000000053968.png
000000008437,female,27.0,2017-10-16,334,17,10,10,12,000000047082.png
000000052864,male,27.0,2017-10-16,349,1,16,18,15,000000026157.png
000000005916,male,27.0,2017-10-16,389,4,18,20,18,000000007723.png
000000018194,male,27.0,2017-10-16,375,17,7,8,10,000000017558.png
000000043787,female,27.0,2017-10-17,248,6,7,18,15,000000048761.png
000000043401,female,27.0,2017-10-18,57,10,14,11,13,000000051310.png
000000043498,female,22.0,2017-10-18,260,3,3,15,13,000000048767.png
000000001089,male,18.0,2017-10-18,432,17,10,15,17,000000043636.png
000000021459,male,19.0,2017-10-18,470,10,15,16,9,000000038314.png
000000036130,female,27.0,2017-10-18,417,14,22,19,19,000000035439.png
000000025453,female,27.0,2017-10-18,336,15,12,17,18,000000044000.png
000000014252,female,27.0,2017-10-18,344,3,21,23,20,000000023631.png
000000027434,female,27.0,2017-10-18,335,13,13,8,16,000000046183.png
000000031301,male,19.0,2017-10-18,427,14,4,18,16,000000031441.png
000000030289,female,27.0,2017-10-18,517,9,10,1,13,000000001465.png
000000012553,male,18.0,2017-10-18,536,12,5,15,7,000000001597.png
000000054643,female,27.0,2017-10-18,36,11,13,13,11,000000055230.png
000000016631,female,27.0,2017-10-18,118,11,18,15,13,000000006055.png
000000000049,male,18.0,2017-10-18,323,3,7,11,5,000000036860.png
000000041897,female,27.0,2017-10-19,317,15,23,19,22,000000049527.png
000000039624,female,27.0,2017-10-19,423,10,7,13,20,000000033288.png
000000023621,female,23.0,2017-10-19,474,11,17,19,11,000000032030.png
000000029477,female,27.0,2017-10-19,320,8,17,6,8,000000021973.png
000000004947,female,18.0,2017-10-19,333,4,15,18,21,000000043236.png
000000022726,female,27.0,2017-10-19,388,12,22,10,16,000000044980.png
000000004919,female,27.0,2017-10-19,398,12,20,7,13,000000009038.png
000000028104,female,27.0,2017-10-19,442,12,18,16,19,000000017113.png
000000028084,male,27.0,2017-10-19,261,3,6,5,9,000000039833.png
000000007418,female,27.0,2017-10-19,367,16,13,20,13,000000041055.png
000000027963,male,27.0,2017-10-19,595,11,10,5,4,000000039442.png
000000056375,female,24.0,2017-10-19,583,16,17,8,6,000000038745.png
000000020585,male,27.0,2017-10-20,338,11,19,19,21,000000002294.png
000000027516,female,27.0,2017-10-20,464,10,9,13,18,000000032998.png
000000002865,female,27.0,2017-10-22,430,20,10,2,5,000000014195.png
000000019397,female,27.0,2017-10-23,336,20,13,9,18,000000022249.png
000000046064,female,18.0,2017-10-24,331,7,6,9,3,000000022691.png
000000006340,male,27.0,2017-10-24,57,11,13,13,11,000000020422.png
000000023659,female,27.0,2017-10-26,418,11,6,20,20,000000026763.png
000000055693,female,27.0,2017-10-26,342,4,15,11,15,000000001477.png
000000022584,female,27.0,2017-10-28,470,7,21,13,18,000000038607.png
000000017606,male,27.0,2017-10-28,381,9,12,9,12,000000032859.png
000000012868,female,27.0,2017-10-28,481,7,4,14,5,000000035965.png
000000028638,male,18.0,2017-10-30,518,13,14,10,11,000000000858.png
000000006945,male,18.0,2017-10-30,335,7,5,17,17,000000042115.png
000000031354,male,27.0,2017-10-31,408,10,18,18,20,000000044932.png
000000035662,male,27.0,2017-10-31,450,14,19,14,19,000000017568.png
000000022403,male,18.0,2017-10-31,336,16,4,9,10,000000016753.png
000000042634,female,27.0,2017-11-01,404,5,10,16,15,000000055604.png
000000056075,female,18.0,2017-11-02,360,9,8,10,8,000000050856.png
000000052209,male,27.0,2017-11-05,551,5,14,23,16,000000015245.png
000000008957,male,19.0,2017-11-13,66,9,10,14,12,000000015985.png
000000012910,female,18.0,2017-11-13,308,19,4,5,4,000000029750.png
000000041935,male,17.0,2017-11-13,205,18,9,17,11,000000027494.png
000000007701,female,18.0,2017-11-14,485,8,16,16,14,000000049963.png
000000018147,female,27.0,2017-11-14,417,9,23,10,21,000000050777.png
000000009220,male,14.0,2017-11-14,889,13,7,22,10,000000050689.png
000000000040,female,18.0,2017-11-18,421,6,13,19,13,000000008328.png
000000001705,female,18.0,2017-11-19,337,11,14,14,18,000000026014.png
000000039871,female,27.0,2017-11-24,594,2,22,12,21,000000014417.png
000000001107,male,27.0,2017-12-03,542,14,20,11,19,000000027375.png
000000003513,male,27.0,2017-12-05,355,14,18,21,20,000000038323.png
000000003612,female,21.0,2017-12-05,479,6,13,8,18,000000002099.png
000000025507,female,27.0,2017-12-05,306,17,7,15,9,000000037058.png
000000041136,male,18.0,2017-12-08,273,3,1,11,5,000000018532.png
000000003034,female,27.0,2017-12-22,461,7,8,13,4,000000009442.png
000000037761,female,19.0,2018-01-05,871,9,7,2,3,000000051406.png
000000052764,female,18.0,2018-01-11,324,3,5,7,6,000000020902.png
000000017363,female,18.0,2018-01-11,231,11,12,5,16,000000035831.png
000000038538,female,20.0,2018-01-12,309,9,10,16,10,000000040730.png
000000020070,male,17.0,2018-01-16,314,6,13,19,16,000000036506.png
000000030144,female,27.0,2018-01-16,812,11,9,21,14,000000039042.png
000000037296,male,25.0,2018-01-28,388,7,13,16,18,000000030578.png
000000001969,female,27.0,2018-02-02,463,3,23,18,18,000000055527.png
000000035749,male,27.0,2018-02-07,24,14,14,10,11,000000032286.png
000000023999,female,18.0,2018-02-22,884,4,23,13,18,000000004265.png
000000010433,male,17.0,2018-03-05,478,9,13,15,7,000000048949.png
000000051046,male,27.0,2018-03-06,681,7,7,17,8,000000026643.png
000000003300,female,19.0,2018-03-11,668,2,13,16,15,000000029189.png
000000036756,female,17.0,2018-03-23,482,2,2,15,7,000000053326.png
000000024420,female,18.0,2018-03-29,438,4,22,14,13,000000030239.png
000000017072,female,18.0,2018-04-05,390,1,19,9,10,000000055654.png
000000023262,female,22.0,2018-04-13,522,7,25,18,18,000000041182.png
000000030189,female,18.0,2018-04-14,380,18,2,11,8,000000018291.png
000000043234,female,18.0,2018-04-26,665,5,18,2,17,000000031140.png
000000022483,female,26.0,2018-05-03,806,4,11,13,7,000000054596.png
000000024772,male,27.0,2018-05-09,405,13,20,16,19,000000014365.png
000000000707,female,30.0,2018-05-12,1267,16,16,13,20,000000046860.png
000000043656,female,18.0,2018-05-27,415,6,17,10,16,000000043877.png
000000005757,male,25.0,2018-05-29,1044,6,16,16,9,000000035664.png
000000021319,male,24.0,2018-07-02,339,18,22,16,12,000000039233.png
000000030868,male,28.0,2018-10-30,453,17,21,6,10,000000040256.png
000000016037,male,18.0,2018-10-30,393,17,9,6,18,000000036096.png
000000043003,female,18.0,2018-10-30,428,8,14,14,7,000000056500.png
000000038243,female,27.0,2018-10-30,314,8,18,11,21,000000037910.png
000000006639,female,28.0,2018-10-30,456,5,7,22,11,000000053069.png
000000030720,male,28.0,2018-10-30,340,17,2,14,6,000000046438.png
000000051356,female,28.0,2018-10-30,381,19,17,10,19,000000003179.png
000000030495,female,17.0,2018-10-30,330,6,5,14,1,000000045455.png
000000006926,female,18.0,2018-10-30,303,12,23,12,17,000000001089.png
000000026351,female,28.0,2018-10-30,225,4,8,4,11,000000013308.png
000000050135,male,19.0,2018-10-30,312,17,23,8,19,000000048457.png
000000013420,female,28.0,2018-10-30,567,19,17,13,20,000000031650.png
000000041651,female,28.0,2018-10-30,315,5,13,24,21,000000023535.png
000000013438,male,23.0,2018-10-30,373,9,4,9,11,000000044153.png
000000035260,female,28.0,2018-10-30,264,19,7,6,17,000000022473.png
000000011954,female,28.0,2018-10-30,400,3,20,6,2,000000002552.png
000000041316,female,28.0,2018-10-30,472,7,20,16,5,000000013917.png
000000046739,female,28.0,2018-10-30,389,3,13,13,13,000000029289.png
000000008310,female,25.0,2018-10-30,300,3,12,11,16,000000029818.png
000000010516,female,28.0,2018-10-30,220,15,5,16,13,000000049956.png
000000031264,male,28.0,2018-10-30,1162,5,12,15,18,000000023343.png
000000015752,female,22.0,2018-10-30,425,9,18,22,22,000000008687.png
000000048503,male,28.0,2018-10-30,822,4,5,10,3,000000047345.png
000000010159,male,28.0,2018-10-30,834,12,10,19,8,000000001638.png
000000033135,female,28.0,2018-10-30,380,2,12,13,18,000000046413.png
000000050526,female,28.0,2018-10-30,328,3,23,10,19,000000016961.png
000000031118,female,28.0,2018-10-30,451,6,14,16,19,000000017972.png
000000043800,female,18.0,2018-10-30,1038,9,16,13,19,000000039406.png
000000043547,female,18.0,2018-10-30,300,19,1,17,9,000000005884.png
000000052046,female,28.0,2018-10-30,420,12,20,16,13,000000027039.png
000000050109,female,17.0,2018-10-30,292,15,15,17,18,000000014928.png
000000020961,female,28.0,2018-10-30,380,6,14,13,9,000000055054.png
000000046995,female,28.0,2018-10-30,566,7,13,8,10,000000027673.png
000000014697,male,18.0,2018-10-30,482,15,17,20,12,000000000265.png
000000019409,male,28.0,2018-10-30,428,16,9,10,14,000000011539.png
000000009721,female,19.0,2018-10-30,377,10,8,14,10,000000014511.png
000000005784,female,23.0,2018-10-30,579,14,17,16,19,000000043620.png
000000023335,female,28.0,2018-10-30,396,16,13,6,15,000000047855.png
000000002078,male,21.0,2018-10-30,388,17,13,11,13,000000047472.png
000000030641,male,18.0,2018-10-30,662,15,18,14,16,000000039072.png
000000043969,female,28.0,2018-10-30,287,3,24,13,21,000000050154.png
000000034742,female,28.0,2018-10-30,311,12,7,8,20,000000044292.png
000000040794,female,28.0,2018-10-30,347,11,10,21,15,000000032908.png
000000005498,female,28.0,2018-10-30,440,6,13,12,11,000000043827.png
000000046334,female,28.0,2018-10-30,401,10,19,16,20,000000032039.png
000000054345,female,28.0,2018-10-30,550,6,13,15,21,000000012409.png
000000024773,male,22.0,2018-10-30,450,3,17,12,17,000000003403.png
000000039198,female,19.0,2018-10-30,507,4,20,6,15,000000001647.png
000000017021,female,18.0,2018-10-30,239,1,23,13,20,000000013729.png
000000054806,female,18.0,2018-10-30,345,18,10,6,15,000000018569.png
000000045953,female,28.0,2018-10-30,320,14,18,15,18,000000030492.png
000000000094,female,28.0,2018-10-30,579,11,15,15,11,000000049017.png
000000003073,female,18.0,2018-10-30,400,9,13,7,16,000000035409.png
000000043124,female,28.0,2018-10-30,320,12,13,13,16,000000001941.png
000000028561,female,24.0,2018-10-30,319,9,23,13,20,000000012580.png
000000010578,male,28.0,2018-10-30,506,8,8,8,5,000000024884.png
000000023034,female,28.0,2018-10-30,339,7,20,15,14,000000023883.png
000000022915,female,28.0,2018-10-30,420,10,17,14,8,000000017553.png
000000031646,male,23.0,2018-10-30,362,16,5,9,8,000000026031.png
000000055918,female,28.0,2018-10-30,282,2,14,11,18,000000018812.png
000000000491,female,28.0,2018-10-30,411,2,20,19,21,000000047422.png
000000005014,female,28.0,2018-10-30,453,3,18,16,14,000000025393.png
000000042564,female,28.0,2018-10-30,274,12,7,9,7,000000023354.png
000000001299,male,33.0,2018-10-30,485,19,14,3,14,000000006366.png
000000007438,female,18.0,2018-10-30,520,10,14,16,6,000000027552.png
000000046682,female,28.0,2018-10-30,346,17,17,14,12,000000015852.png
000000042025,female,28.0,2018-10-30,489,5,22,11,13,000000045154.png
000000016641,male,28.0,2018-10-30,688,4,12,10,11,000000039920.png
000000056143,female,28.0,2018-10-30,348,14,20,3,17,000000003112.png
000000044941,male,18.0,2018-10-30,579,5,9,11,16,000000009475.png
000000020184,female,28.0,2018-10-30,225,20,18,20,21,000000017398.png
000000002204,female,28.0,2018-10-30,571,13,7,14,17,000000019110.png
000000016225,male,19.0,2018-10-30,400,7,19,10,10,000000012493.png
000000030112,female,18.0,2018-10-30,813,17,10,14,17,000000000745.png
000000004913,male,28.0,2018-10-30,442,10,8,15,13,000000053001.png
000000040821,male,23.0,2018-10-30,327,13,20,16,15,000000056655.png
000000008558,female,19.0,2018-10-30,522,3,24,14,10,000000001661.png
000000040823,female,28.0,2018-10-30,439,9,10,15,18,000000027201.png
000000053438,female,28.0,2018-10-30,390,11,11,15,15,000000042079.png
000000011623,female,28.0,2018-10-30,422,15,15,18,21,000000050081.png
000000015420,female,17.0,2018-10-30,352,12,13,10,20,000000021096.png
000000051253,female,28.0,2018-10-30,427,19,12,19,12,000000006239.png
000000002148,female,28.0,2018-10-31,284,4,18,23,19,000000041304.png
000000056637,female,28.0,2018-10-31,275,18,10,7,19,000000029330.png
000000024013,female,26.0,2018-10-31,439,3,21,18,14,000000018604.png
000000007026,female,28.0,2018-10-31,553,14,22,16,18,000000000716.png
000000041713,female,28.0,2018-10-31,847,11,13,12,16,000000031840.png
000000033334,female,28.0,2018-10-31,577,9,8,7,17,000000003081.png
000000048478,female,28.0,2018-10-31,252,18,15,13,19,000000055826.png
000000045451,female,28.0,2018-10-31,291,14,15,11,21,000000022271.png
000000012732,female,28.0,2018-10-31,276,12,9,19,20,000000035069.png
000000020163,female,28.0,2018-10-31,331,17,16,12,11,000000014410.png
000000004059,male,28.0,2018-10-31,281,1,20,17,13,000000037800.png
000000018456,female,38.0,2018-10-31,615,3,14,15,17,000000005278.png
000000033659,female,28.0,2018-10-31,505,17,6,17,11,000000015865.png
000000017748,female,28.0,2018-10-31,586,7,10,21,22,000000016273.png
000000016977,female,28.0,2018-10-31,350,17,14,10,20,000000010376.png
000000009310,female,28.0,2018-10-31,355,13,24,16,21,000000018208.png
000000022856,female,28.0,2018-10-31,362,12,18,6,14,000000021688.png
000000000547,female,23.0,2018-10-31,637,12,23,18,11,000000005891.png
000000006106,female,27.0,2018-10-31,383,12,23,15,17,000000011603.png
000000024407,female,28.0,2018-10-31,314,13,22,17,22,000000030400.png
000000032792,female,28.0,2018-10-31,294,8,5,23,17,000000003281.png
000000034069,female,28.0,2018-10-31,544,15,17,13,15,000000015911.png
000000011951,male,28.0,2018-10-31,447,5,18,16,20,000000043400.png
000000028665,male,18.0,2018-10-31,486,14,22,8,19,000000026433.png
000000028620,female,22.0,2018-10-31,902,12,17,13,12,000000054267.png
000000044013,female,18.0,2018-10-31,483,14,12,15,8,000000036516.png
000000002224,female,17.0,2018-10-31,1432,9,1,6,3,000000021631.png
000000037657,female,17.0,2018-10-31,368,12,12,7,13,000000022014.png
000000014268,female,28.0,2018-10-31,177,14,23,20,20,000000016369.png
000000052350,female,28.0,2018-10-31,355,16,16,14,18,000000034047.png
000000041622,male,18.0,2018-10-31,392,8,10,15,16,000000023173.png
000000040213,male,18.0,2018-10-31,271,9,10,20,19,000000012498.png
000000045441,male,28.0,2018-10-31,263,2,21,17,21,000000005253.png
000000008080,male,28.0,2018-10-31,271,5,22,24,19,000000034269.png
000000052996,female,19.0,2018-10-31,248,10,19,12,15,000000024636.png
000000022677,male,28.0,2018-10-31,375,2,10,13,20,000000044080.png
000000054687,female,28.0,2018-10-31,373,12,15,16,18,000000036450.png
000000025974,male,28.0,2018-10-31,697,10,9,18,14,000000038858.png
000000049531,male,18.0,2018-10-31,301,18,20,7,18,000000005441.png
000000027452,male,28.0,2018-10-31,421,12,11,14,11,000000050004.png
000000007146,male,18.0,2018-10-31,486,14,9,19,17,000000044807.png
000000015284,female,21.0,2018-10-31,302,9,17,17,21,000000014801.png
000000003973,female,28.0,2018-10-31,504,12,13,9,19,000000050545.png
000000050314,female,18.0,2018-10-31,287,14,17,6,12,000000004238.png
000000043663,female,18.0,2018-10-31,202,1,12,19,18,000000039116.png
000000010151,female,18.0,2018-10-31,654,18,3,17,20,000000036046.png
000000038692,female,18.0,2018-10-31,841,7,15,8,17,000000053395.png
000000004022,female,28.0,2018-10-31,524,10,20,16,16,000000029650.png
000000034975,female,28.0,2018-10-31,288,13,22,17,19,000000050100.png
000000054084,female,18.0,2018-10-31,333,2,3,15,6,000000056236.png
000000030159,female,19.0,2018-10-31,277,17,17,17,18,000000027393.png
000000017201,female,28.0,2018-10-31,511,9,12,9,17,000000028626.png
000000019247,male,28.0,2018-10-31,477,8,10,15,20,000000032329.png
000000054565,female,28.0,2018-10-31,310,14,25,12,19,000000041882.png
000000020689,female,22.0,2018-10-31,301,19,20,20,21,000000045476.png
000000036978,female,28.0,2018-10-31,366,2,16,14,14,000000028941.png
000000038783,female,28.0,2018-10-31,589,11,3,16,14,000000001740.png
000000025734,male,28.0,2018-10-31,423,5,19,16,9,000000024777.png
000000030920,female,18.0,2018-10-31,855,4,16,18,13,000000017443.png
000000037828,female,28.0,2018-10-31,298,19,23,9,18,000000054013.png
000000003458,female,28.0,2018-10-31,364,5,24,9,22,000000028800.png
000000053482,male,28.0,2018-10-31,338,13,14,20,20,000000044187.png
000000021931,female,28.0,2018-10-31,563,7,15,12,16,000000007605.png
000000044963,female,24.0,2018-10-31,446,9,11,16,18,000000023667.png
000000042731,female,28.0,2018-10-31,555,13,15,13,20,000000026952.png
000000051853,female,28.0,2018-10-31,600,12,9,21,5,000000037761.png
000000004242,female,25.0,2018-10-31,368,15,22,7,19,000000030265.png
000000005758,female,18.0,2018-10-31,240,7,19,7,17,000000022003.png
000000008275,female,19.0,2018-10-31,505,6,19,16,7,000000053018.png
000000018136,male,28.0,2018-10-31,563,17,1,9,14,000000008162.png
000000004646,female,28.0,2018-10-31,265,12,7,8,8,000000033230.png
000000031449,male,17.0,2018-10-31,313,1,11,16,11,000000036440.png
000000016334,male,28.0,2018-10-31,1196,4,9,8,15,000000009777.png
000000038306,male,28.0,2018-10-31,423,6,5,22,19,000000016151.png
000000034519,female,28.0,2018-10-31,332,5,16,10,22,000000048099.png
000000013869,female,18.0,2018-10-31,322,4,17,22,10,000000045964.png
000000020945,female,22.0,2018-10-31,214,16,24,7,22,000000029442.png
000000042923,male,19.0,2018-10-31,515,8,13,13,17,000000025021.png
000000008916,female,28.0,2018-10-31,302,19,9,6,12,000000054376.png
000000014358,female,28.0,2018-10-31,288,17,22,16,21,000000056286.png
000000052412,female,28.0,2018-10-31,254,2,4,5,4,000000055853.png
000000031243,female,28.0,2018-10-31,399,13,23,14,21,000000056294.png
000000021155,female,28.0,2018-10-31,330,6,13,7,12,000000044660.png
000000027242,female,28.0,2018-10-31,374,3,24,15,17,000000036365.png
000000030086,female,28.0,2018-10-31,258,7,18,21,19,000000034999.png
000000001964,male,19.0,2018-10-31,484,10,16,5,9,000000039984.png
000000002251,female,22.0,2018-10-31,347,15,20,1,17,000000003053.png
000000028641,female,21.0,2018-10-31,332,11,24,13,16,000000017151.png
000000014061,male,28.0,2018-10-31,372,11,7,18,11,000000022277.png
000000011386,female,28.0,2018-10-31,283,14,11,19,16,000000054827.png
000000005475,female,22.0,2018-10-31,741,9,14,14,14,000000044776.png
000000032219,male,28.0,2018-10-31,461,4,4,10,9,000000051914.png
000000019052,female,28.0,2018-10-31,289,10,9,4,4,000000028530.png
000000013766,female,28.0,2018-10-31,295,15,18,16,21,000000033244.png
000000026394,female,28.0,2018-10-31,315,3,16,17,14,000000033445.png
000000004468,male,28.0,2018-10-31,800,11,16,16,22,000000040794.png
000000022449,female,28.0,2018-10-31,318,4,20,13,21,000000040475.png
000000021133,female,28.0,2018-10-31,381,4,13,15,6,000000022487.png
000000033353,female,28.0,2018-10-31,678,5,4,7,13,000000006550.png
000000025325,male,28.0,2018-10-31,340,8,21,0,10,000000043929.png
000000049123,female,23.0,2018-10-31,398,15,16,5,16,000000053380.png
000000023937,female,24.0,2018-10-31,471,17,12,19,7,000000007792.png
000000028809,female,28.0,2018-10-31,252,5,19,8,6,000000039902.png
000000003291,female,28.0,2018-10-31,372,11,21,13,21,000000026991.png
000000033939,female,28.0,2018-10-31,593,12,8,13,10,000000018640.png
000000050780,female,28.0,2018-10-31,409,2,6,11,2,000000049080.png
000000056114,female,27.0,2018-10-31,344,4,20,11,15,000000045923.png
000000020541,male,28.0,2018-10-31,496,3,24,12,19,000000010096.png
000000039840,female,28.0,2018-10-31,354,17,21,20,22,000000002386.png
000000019807,female,31.0,2018-10-31,496,12,3,7,17,000000048679.png
000000017871,male,28.0,2018-10-31,359,11,18,14,20,000000007557.png
000000010846,female,28.0,2018-10-31,370,12,3,21,21,000000033131.png
000000046991,male,18.0,2018-10-31,285,9,17,23,17,000000022140.png
000000041842,female,28.0,2018-10-31,234,6,24,12,21,000000025160.png
000000041043,female,28.0,2018-11-01,246,6,23,6,18,000000016059.png
000000004423,female,17.0,2018-11-01,236,18,11,12,18,000000034541.png
000000021532,female,22.0,2018-11-01,366,11,18,21,19,000000042537.png
000000003252,female,28.0,2018-11-01,359,12,5,9,9,000000047803.png
000000046315,female,18.0,2018-11-01,298,10,16,12,21,000000021891.png
000000055812,male,18.0,2018-11-01,294,7,17,11,17,000000027875.png
000000049188,female,28.0,2018-11-01,383,12,19,18,22,000000028113.png
000000007593,male,28.0,2018-11-01,360,21,7,12,19,000000038424.png
000000010902,female,28.0,2018-11-01,306,6,13,17,14,000000010489.png
000000021112,male,27.0,2018-11-01,519,6,21,16,22,000000028086.png
000000055887,male,18.0,2018-11-01,384,18,4,0,4,000000022807.png
000000025384,female,28.0,2018-11-01,228,7,18,16,9,000000030817.png
000000025751,female,28.0,2018-11-01,391,11,22,14,12,000000049360.png
000000003200,female,28.0,2018-11-01,268,2,21,20,17,000000008907.png
000000031092,female,28.0,2018-11-01,390,15,16,9,10,000000048148.png
000000010659,female,28.0,2018-11-01,250,14,19,12,8,000000050741.png
000000034688,female,18.0,2018-11-01,350,2,12,21,5,000000008553.png
000000043318,female,28.0,2018-11-01,259,5,8,15,18,000000041727.png
000000012499,male,18.0,2018-11-01,288,18,16,16,13,000000007027.png
000000040626,male,18.0,2018-11-01,314,1,2,11,8,000000011600.png
000000011077,female,16.0,2018-11-01,376,19,18,16,19,000000004233.png
000000005290,female,20.0,2018-11-01,332,8,13,19,21,000000024403.png
000000026449,female,22.0,2018-11-01,683,1,8,8,11,000000050752.png
000000046690,female,18.0,2018-11-01,274,6,18,12,19,000000008151.png
000000018585,male,28.0,2018-11-01,358,14,5,14,16,000000030907.png
000000037948,female,18.0,2018-11-01,430,6,2,10,9,000000036722.png
000000011486,male,25.0,2018-11-01,284,17,19,11,17,000000048010.png
000000002423,female,18.0,2018-11-01,429,8,13,24,16,000000046770.png
000000045800,male,28.0,2018-11-01,434,10,20,20,19,000000056433.png
000000045331,male,28.0,2018-11-01,340,17,17,17,19,000000001764.png
000000031225,female,22.0,2018-11-01,392,13,15,12,20,000000051921.png
000000015691,female,18.0,2018-11-01,500,15,13,15,8,000000030425.png
000000015598,female,18.0,2018-11-01,454,9,10,10,9,000000021985.png
000000010551,male,18.0,2018-11-01,276,19,19,8,14,000000038276.png
000000039102,female,25.0,2018-11-01,347,1,2,9,6,000000039390.png
000000039659,female,28.0,2018-11-01,360,3,19,16,19,000000013636.png
000000015650,female,28.0,2018-11-01,576,10,18,15,21,000000034332.png
000000031939,female,19.0,2018-11-01,399,18,5,4,3,000000052188.png
000000000449,female,18.0,2018-11-01,294,8,7,16,13,000000046657.png
000000031448,female,28.0,2018-11-01,888,11,17,7,16,000000006431.png
000000000662,female,28.0,2018-11-01,416,3,2,9,8,000000027061.png
000000055666,female,28.0,2018-11-01,398,15,19,15,13,000000042641.png
000000033001,male,18.0,2018-11-01,677,16,21,8,15,000000032072.png
000000020109,female,18.0,2018-11-01,431,9,8,3,13,000000040096.png
000000041849,female,18.0,2018-11-01,361,16,25,16,18,000000010536.png
000000008117,female,18.0,2018-11-01,368,8,16,18,18,000000020760.png
000000007005,female,22.0,2018-11-01,364,0,12,4,13,000000024016.png
000000002107,female,18.0,2018-11-01,402,11,8,8,17,000000013294.png
000000053017,male,18.0,2018-11-01,429,3,15,9,18,000000046220.png
000000001454,female,28.0,2018-11-01,399,10,16,7,20,000000048008.png
000000047511,female,17.0,2018-11-01,236,12,12,19,16,000000012090.png
000000029244,male,19.0,2018-11-01,189,16,15,14,9,000000029445.png
000000003819,female,18.0,2018-11-01,352,15,3,18,20,000000005057.png
000000030642,female,28.0,2018-11-01,346,19,10,17,21,000000053524.png
000000002968,female,18.0,2018-11-01,295,7,22,13,14,000000023559.png
000000045353,male,18.0,2018-11-01,667,6,12,15,5,000000025365.png
000000024707,female,18.0,2018-11-01,578,9,18,6,9,000000031081.png
000000010343,female,18.0,2018-11-01,173,6,2,1,8,000000015014.png
000000023308,male,18.0,2018-11-01,419,9,15,9,3,000000049653.png
000000011920,female,17.0,2018-11-01,479,5,20,16,10,000000003165.png
000000035598,female,18.0,2018-11-01,342,4,11,20,21,000000038756.png
000000011735,female,20.0,2018-11-01,423,5,23,10,14,000000024695.png
000000052282,female,28.0,2018-11-01,284,10,17,18,15,000000011682.png
000000042593,female,28.0,2018-11-01,256,4,15,6,18,000000037468.png
000000053090,female,28.0,2018-11-01,325,5,18,17,20,000000006060.png
000000026375,male,28.0,2018-11-01,329,8,12,17,18,000000028101.png
000000026752,female,28.0,2018-11-01,294,8,11,7,21,000000004170.png
000000002550,male,18.0,2018-11-01,1138,12,19,14,18,000000056402.png
000000049558,female,17.0,2018-11-01,438,14,12,19,18,000000054687.png
000000042036,male,43.0,2018-11-01,539,8,13,12,15,000000007610.png
000000006382,male,20.0,2018-11-01,352,3,12,10,13,000000012998.png
000000039259,male,18.0,2018-11-01,455,3,5,17,6,000000011152.png
000000047927,female,18.0,2018-11-01,345,15,18,10,20,000000045008.png
000000056562,female,28.0,2018-11-01,205,10,3,16,14,000000035589.png
000000043204,male,18.0,2018-11-01,451,11,20,14,14,000000030833.png
000000009787,female,17.0,2018-11-01,380,10,21,5,21,000000007287.png
000000030026,female,19.0,2018-11-01,510,4,18,18,19,000000042796.png
